id,gemini_recall,qwq_recall,delta,gemini_hit,qwq_hit,n_gt,qwq_n_gt,same_gt_steps,hit_step_agree,hit_step_disagree,gemini_pred_steps,qwq_pred_steps,gemini_eff,qwq_eff
PMC11614780,0.42857142857142855,1.0,0.5714285714285714,3,7,7,7,False,0,0,7,10,0.8571428571428571,0.5
PMC11614787,0.7142857142857143,1.0,0.2857142857142857,5,6,7,6,False,0,0,6,10,1.0,0.8
PMC11614790,0.14285714285714285,0.875,0.7321428571428572,1,7,7,8,False,0,0,6,10,1.0,0.7
PMC11614822,0.3333333333333333,0.5,0.16666666666666669,2,3,6,6,False,0,0,9,10,1.0,0.7
PMC11614853,0.25,0.2,-0.04999999999999999,2,1,8,5,False,0,0,7,9,0.8571428571428571,0.8888888888888888
PMC11615159,0.1111111111111111,0.7777777777777778,0.6666666666666667,1,7,9,9,False,0,0,9,10,1.0,0.8
PMC11615972,0.2,0.6,0.39999999999999997,1,3,5,5,False,0,0,10,10,1.0,0.8
PMC11615976,1.0,0.6,-0.4,10,6,10,10,False,0,0,7,10,1.0,0.9
PMC11616425,0.3,0.4,0.10000000000000003,3,4,10,10,True,7,3,7,10,0.8571428571428571,0.8
PMC11617075,0.5,0.8571428571428571,0.3571428571428571,5,6,10,7,False,0,0,8,10,0.75,0.7
PMC11617203,0.2,0.8888888888888888,0.6888888888888889,2,8,10,9,False,0,0,7,8,1.0,0.875
PMC11617239,0.4,1.0,0.6,2,8,5,8,False,0,0,7,10,1.0,0.9
PMC11617348,0.42857142857142855,1.0,0.5714285714285714,3,7,7,7,True,3,4,7,10,0.8571428571428571,1.0
PMC11617361,0.4,0.8333333333333334,0.43333333333333335,2,5,5,6,False,0,0,8,10,0.875,0.7
PMC11617506,0.3333333333333333,1.0,0.6666666666666667,3,7,9,7,False,0,0,6,10,1.0,0.8
PMC11617941,1.0,0.8,-0.19999999999999996,4,4,4,5,False,0,0,6,8,1.0,0.625
PMC11618002,0.6,0.8888888888888888,0.28888888888888886,6,8,10,9,False,0,0,6,10,1.0,0.7
PMC11618025,0.375,1.0,0.625,3,8,8,8,False,0,0,8,9,0.75,0.8888888888888888
PMC11618910,0.0,1.0,1.0,0,6,6,6,False,0,0,9,10,1.0,0.6
PMC11620073,0.25,0.125,-0.125,2,1,8,8,False,0,0,6,10,0.8333333333333334,0.7
PMC11620890,0.5714285714285714,1.0,0.4285714285714286,4,6,7,6,False,0,0,6,8,1.0,0.875
PMC11621056,0.75,1.0,0.25,3,6,4,6,False,0,0,6,10,1.0,0.5
PMC11621058,0.7142857142857143,0.8333333333333334,0.11904761904761907,5,5,7,6,False,0,0,7,8,0.8571428571428571,1.0
PMC11621059,0.42857142857142855,1.0,0.5714285714285714,3,7,7,7,False,0,0,10,10,0.9,0.6
PMC11621492,0.3333333333333333,0.9,0.5666666666666667,3,9,9,10,False,0,0,7,10,0.8571428571428571,0.9
PMC11621592,0.16666666666666666,1.0,0.8333333333333334,1,7,6,7,False,0,0,8,10,1.0,0.6
PMC11621671,0.2,0.4,0.2,1,2,5,5,True,4,1,9,10,1.0,1.0
PMC11621942,0.2222222222222222,0.1111111111111111,-0.1111111111111111,2,1,9,9,False,0,0,8,10,0.875,0.8
PMC11622114,0.2857142857142857,1.0,0.7142857142857143,2,8,7,8,False,0,0,9,10,0.8888888888888888,0.9
PMC11622249,0.16666666666666666,0.8571428571428571,0.6904761904761905,1,6,6,7,False,0,0,7,10,1.0,0.9
PMC11622295,0.8,1.0,0.19999999999999996,4,7,5,7,False,0,0,6,7,1.0,0.8571428571428571
PMC11623819,0.2222222222222222,1.0,0.7777777777777778,2,8,9,8,False,0,0,5,10,1.0,0.5
PMC11623831,0.0,0.25,0.25,0,1,4,4,True,3,1,7,10,1.0,1.0
PMC11623865,0.2222222222222222,1.0,0.7777777777777778,2,7,9,7,False,0,0,8,10,0.875,0.6
PMC11623879,0.6666666666666666,1.0,0.33333333333333337,2,6,3,6,False,0,0,5,10,1.0,1.0
PMC11623884,0.8333333333333334,0.9,0.06666666666666665,5,9,6,10,False,0,0,7,10,1.0,0.9
PMC11623908,0.3,1.0,0.7,3,7,10,7,False,0,0,8,10,0.875,0.6
PMC11624030,0.6,0.2,-0.39999999999999997,3,1,5,5,True,3,2,6,10,1.0,0.9
PMC11624035,0.0,0.0,0.0,0,0,10,8,False,0,0,7,10,1.0,0.4
PMC11624525,0.0,0.14285714285714285,0.14285714285714285,0,1,7,7,True,6,1,10,10,1.0,1.0
PMC11624527,0.5,1.0,0.5,3,5,6,5,False,0,0,8,9,1.0,0.4444444444444444
PMC11624669,0.4,0.9,0.5,4,9,10,10,False,0,0,7,10,1.0,0.8
PMC11624895,0.2,1.0,0.8,1,6,5,6,False,0,0,6,10,1.0,1.0
PMC11625086,0.16666666666666666,0.0,-0.16666666666666666,1,0,6,6,False,0,0,10,10,1.0,0.9
PMC11625097,0.0,1.0,1.0,0,9,10,9,False,0,0,7,10,1.0,0.6
PMC11625099,0.5,0.875,0.375,4,7,8,8,False,0,0,4,6,1.0,0.6666666666666666
PMC11625100,0.0,0.8888888888888888,0.8888888888888888,0,8,9,9,False,0,0,7,10,1.0,0.8
PMC11625102,0.4,0.7,0.29999999999999993,4,7,10,10,False,0,0,6,10,0.8333333333333334,1.0
PMC11625103,0.25,0.75,0.5,2,6,8,8,False,0,0,7,7,1.0,0.8571428571428571
PMC11625104,0.3333333333333333,0.75,0.4166666666666667,2,6,6,8,False,0,0,4,10,1.0,0.6
PMC11625105,0.625,0.1111111111111111,-0.5138888888888888,5,1,8,9,False,0,0,5,10,0.8,0.4
PMC11625106,0.4444444444444444,0.75,0.3055555555555556,4,6,9,8,False,0,0,7,8,0.8571428571428571,1.0
PMC11625107,0.4,1.0,0.6,2,6,5,6,False,0,0,6,9,1.0,1.0
PMC11625109,0.42857142857142855,0.7142857142857143,0.28571428571428575,3,5,7,7,False,0,0,5,10,1.0,0.9
PMC11625110,0.2,1.0,0.8,1,5,5,5,False,0,0,7,10,0.7142857142857143,0.1
PMC11625111,0.6,1.0,0.4,3,7,5,7,False,0,0,6,10,0.8333333333333334,0.9
PMC11625112,0.3333333333333333,0.5714285714285714,0.23809523809523808,2,4,6,7,False,0,0,4,10,1.0,0.7
PMC11625114,0.2222222222222222,0.1111111111111111,-0.1111111111111111,2,1,9,9,True,6,3,8,10,1.0,0.8
PMC11625115,0.2,0.8333333333333334,0.6333333333333333,1,5,5,6,False,0,0,7,10,1.0,0.9
PMC11625228,0.6666666666666666,1.0,0.33333333333333337,6,8,9,8,False,0,0,7,9,1.0,0.5555555555555556
PMC11625232,0.5555555555555556,0.2222222222222222,-0.33333333333333337,5,2,9,9,True,6,3,7,10,1.0,0.8
PMC11625236,0.5714285714285714,0.7142857142857143,0.1428571428571429,4,5,7,7,False,0,0,5,10,0.8,0.9
PMC11625237,0.0,0.8333333333333334,0.8333333333333334,0,5,5,6,False,0,0,5,10,1.0,0.7
PMC11625238,0.3333333333333333,0.25,-0.08333333333333331,5,1,15,4,False,0,0,6,10,1.0,1.0
PMC11625412,0.0,1.0,1.0,0,5,5,5,False,0,0,7,10,0.8571428571428571,0.8
PMC11625590,0.0,1.0,1.0,0,10,10,10,False,0,0,6,10,0.8333333333333334,0.7
PMC11625634,0.0,0.0,0.0,0,0,6,6,True,6,0,7,10,1.0,0.9
PMC11626487,0.4,0.75,0.35,2,6,5,8,False,0,0,10,10,1.0,0.6
PMC11626533,0.0,0.7142857142857143,0.7142857142857143,0,5,6,7,False,0,0,8,10,1.0,0.6
PMC11626641,0.16666666666666666,0.7777777777777778,0.6111111111111112,1,7,6,9,False,0,0,6,10,0.8333333333333334,0.8
PMC11626642,0.5714285714285714,0.3333333333333333,-0.23809523809523808,4,2,7,6,False,0,0,7,10,0.8571428571428571,0.7
PMC11626643,0.0,1.0,1.0,0,6,4,6,False,0,0,6,9,1.0,0.6666666666666666
PMC11626645,0.42857142857142855,0.8,0.3714285714285715,3,8,7,10,False,0,0,6,10,1.0,0.7
PMC11626717,0.5,0.8333333333333334,0.33333333333333337,3,5,6,6,True,4,2,7,10,1.0,1.0
PMC11626718,0.0,0.25,0.25,0,2,8,8,False,0,0,10,10,1.0,0.9
PMC11626813,0.14285714285714285,1.0,0.8571428571428572,1,8,7,8,False,0,0,10,10,1.0,0.9
PMC11626830,0.6666666666666666,0.8333333333333334,0.16666666666666674,4,5,6,6,False,0,0,5,10,1.0,0.6
PMC11628370,0.6,1.0,0.4,3,7,5,7,False,0,0,8,10,1.0,0.8
PMC11628383,0.0,1.0,1.0,0,8,5,8,False,0,0,7,10,1.0,1.0
PMC11629188,0.42857142857142855,1.0,0.5714285714285714,3,7,7,7,False,0,0,8,10,0.875,0.7
PMC11629253,0.2,0.7142857142857143,0.5142857142857142,1,5,5,7,False,0,0,9,10,1.0,0.6
PMC11629262,0.5,1.0,0.5,5,10,10,10,False,0,0,6,10,0.8333333333333334,1.0
PMC11629269,0.2,0.6,0.39999999999999997,1,3,5,5,False,0,0,7,10,0.2857142857142857,0.8
PMC11629271,0.4,1.0,0.6,2,6,5,6,False,0,0,7,10,1.0,0.9
PMC11629470,0.3333333333333333,0.8333333333333334,0.5,2,5,6,6,False,0,0,7,10,1.0,0.6
PMC11629476,0.4,1.0,0.6,4,10,10,10,False,0,0,7,10,1.0,0.9
PMC11629479,0.2857142857142857,1.0,0.7142857142857143,2,7,7,7,False,0,0,10,10,0.7,0.6
PMC11629480,0.16666666666666666,0.16666666666666666,0.0,1,1,6,6,False,0,0,10,10,0.9,0.7
PMC11630748,0.0,0.8333333333333334,0.8333333333333334,0,5,6,6,False,0,0,6,10,1.0,0.7
PMC11630786,1.0,0.8571428571428571,-0.1428571428571429,5,6,5,7,False,0,0,7,10,1.0,0.8
PMC11630794,0.8333333333333334,0.8333333333333334,0.0,5,5,6,6,False,0,0,8,10,1.0,0.9
PMC11631160,0.0,0.875,0.875,0,7,7,8,False,0,0,5,10,1.0,0.8
PMC11631573,0.2222222222222222,0.5714285714285714,0.3492063492063492,2,4,9,7,False,0,0,8,10,1.0,0.8
PMC11631590,0.5714285714285714,0.8,0.22857142857142865,4,8,7,10,False,0,0,8,8,1.0,0.875
PMC11631597,0.4,0.8333333333333334,0.43333333333333335,2,5,5,6,False,0,0,7,7,0.8571428571428571,0.8571428571428571
PMC11631938,0.16666666666666666,0.8333333333333334,0.6666666666666667,1,5,6,6,False,0,0,8,10,1.0,0.5
PMC11632462,0.14285714285714285,1.0,0.8571428571428572,1,8,7,8,False,0,0,7,10,1.0,1.0
PMC11632472,0.25,1.0,0.75,2,8,8,8,False,0,0,6,7,1.0,1.0
PMC11632478,0.5454545454545454,1.0,0.4545454545454546,6,10,11,10,False,0,0,10,10,1.0,0.9
PMC11632491,0.7,1.0,0.30000000000000004,7,7,10,7,False,0,0,7,10,1.0,0.7
PMC11632505,0.16666666666666666,0.8571428571428571,0.6904761904761905,1,6,6,7,False,0,0,6,10,0.3333333333333333,0.8
PMC11632519,1.0,1.0,0.0,6,6,6,6,False,0,0,8,10,0.875,0.6
PMC11632602,0.5,1.0,0.5,3,8,6,8,False,0,0,6,10,1.0,0.9
PMC11632733,0.0,1.0,1.0,0,9,9,9,False,0,0,7,10,0.5714285714285714,0.8
PMC11632747,0.1111111111111111,0.7,0.5888888888888888,1,7,9,10,False,0,0,10,10,1.0,0.9
PMC11632824,0.0,0.375,0.375,0,3,7,8,False,0,0,7,10,1.0,0.7
PMC11632827,0.3333333333333333,1.0,0.6666666666666667,2,7,6,7,False,0,0,8,10,0.5,0.6
PMC11632862,0.3,1.0,0.7,3,10,10,10,False,0,0,6,10,1.0,1.0
PMC11632864,0.5,0.9,0.4,2,9,4,10,False,0,0,5,10,1.0,0.9
PMC11632873,0.16666666666666666,0.4,0.23333333333333336,1,2,6,5,False,0,0,6,10,1.0,0.9
PMC11633083,0.1,0.5,0.4,1,5,10,10,False,0,0,10,10,0.9,0.1
PMC11633234,0.0,0.0,0.0,0,0,6,6,False,0,0,6,10,0.3333333333333333,0.1
PMC11633847,0.3333333333333333,0.6666666666666666,0.3333333333333333,2,6,6,9,False,0,0,8,8,1.0,1.0
PMC11634551,0.2857142857142857,1.0,0.7142857142857143,2,6,7,6,False,0,0,9,10,1.0,0.8
PMC11634791,0.5,0.8,0.30000000000000004,3,8,6,10,False,0,0,9,10,1.0,0.9
PMC11634849,0.0,0.8571428571428571,0.8571428571428571,0,6,6,7,False,0,0,5,10,1.0,0.8
PMC11635539,0.6,1.0,0.4,3,8,5,8,False,0,0,7,8,1.0,1.0
PMC11635708,0.375,1.0,0.625,3,9,8,9,False,0,0,7,10,1.0,0.7
PMC11635821,0.3333333333333333,1.0,0.6666666666666667,3,9,9,9,False,0,0,5,10,0.8,0.6
PMC11635891,0.3333333333333333,1.0,0.6666666666666667,2,9,6,9,False,0,0,6,10,1.0,0.7
PMC11636133,0.125,0.875,0.75,1,7,8,8,False,0,0,5,10,1.0,0.6
PMC11636667,0.4,0.3333333333333333,-0.06666666666666671,2,2,5,6,False,0,0,5,10,1.0,0.9
PMC11637879,0.2,0.3333333333333333,0.1333333333333333,1,2,5,6,False,0,0,8,10,0.875,0.9
PMC11637885,0.5,0.375,-0.125,4,3,8,8,False,0,0,6,9,1.0,0.4444444444444444
PMC11638052,0.125,0.875,0.75,1,7,8,8,False,0,0,8,8,1.0,0.875
PMC11638211,0.2,1.0,0.8,1,10,5,10,False,0,0,7,10,0.8571428571428571,0.9
PMC11638531,0.16666666666666666,0.6666666666666666,0.5,1,4,6,6,False,0,0,6,10,0.8333333333333334,0.9
PMC11638599,0.0,0.6666666666666666,0.6666666666666666,0,4,6,6,False,0,0,9,10,1.0,0.7
PMC11638642,0.25,1.0,0.75,1,4,4,4,False,0,0,8,9,1.0,0.7777777777777778
PMC11638744,0.4,0.8,0.4,2,4,5,5,False,0,0,6,10,1.0,0.9
PMC11639004,0.0,0.9,0.9,0,9,8,10,False,0,0,6,10,1.0,1.0
PMC11639689,0.2857142857142857,1.0,0.7142857142857143,2,7,7,7,False,0,0,6,10,1.0,0.9
PMC11640520,0.16666666666666666,0.0,-0.16666666666666666,1,0,6,6,False,0,0,10,10,1.0,0.6
PMC11640908,0.3333333333333333,0.0,-0.3333333333333333,3,0,9,7,False,0,0,7,10,1.0,0.4
PMC11642104,0.0,1.0,1.0,0,7,6,7,False,0,0,8,10,0.875,0.8
PMC11642214,0.0,0.14285714285714285,0.14285714285714285,0,1,6,7,False,0,0,6,10,1.0,0.8
PMC11642248,0.0,0.5,0.5,0,4,5,8,False,0,0,7,10,0.7142857142857143,0.8
PMC11642278,0.2,0.7,0.49999999999999994,2,7,10,10,False,0,0,5,10,0.8,0.5
PMC11642678,0.5714285714285714,0.7142857142857143,0.1428571428571429,4,5,7,7,False,0,0,6,10,0.5,0.6
PMC11643412,0.25,0.0,-0.25,2,0,8,8,True,6,2,10,10,1.0,1.0
PMC11645174,0.42857142857142855,0.75,0.32142857142857145,3,6,7,8,False,0,0,7,10,1.0,0.6
PMC11645288,0.1,0.5,0.4,1,5,10,10,True,6,4,6,10,1.0,1.0
PMC11645299,0.6,1.0,0.4,3,5,5,5,False,0,0,5,10,1.0,0.9
PMC11645534,0.4,0.1,-0.30000000000000004,4,1,10,10,False,0,0,6,10,1.0,0.9
PMC11646375,0.6,0.6,0.0,6,6,10,10,False,0,0,10,10,0.9,0.8
PMC11646430,0.75,0.75,0.0,6,6,8,8,False,0,0,6,10,1.0,0.7
PMC11646699,0.42857142857142855,1.0,0.5714285714285714,3,7,7,7,False,0,0,7,10,1.0,1.0
PMC11646740,0.14285714285714285,1.0,0.8571428571428572,1,6,7,6,False,0,0,7,10,1.0,0.9
PMC11646801,0.3,0.8,0.5,3,8,10,10,False,0,0,6,10,1.0,0.9
PMC11646802,0.0,0.7777777777777778,0.7777777777777778,0,7,7,9,False,0,0,8,10,0.875,0.6
PMC11646979,0.0,0.0,0.0,0,0,4,4,True,4,0,8,10,1.0,0.8
PMC11647062,0.75,1.0,0.25,3,7,4,7,False,0,0,9,10,1.0,0.6
PMC11647073,0.2857142857142857,0.7777777777777778,0.4920634920634921,2,7,7,9,False,0,0,7,10,1.0,0.5
PMC11647075,0.6,1.0,0.4,6,9,10,9,False,0,0,5,10,1.0,0.5
PMC11647122,0.25,0.9,0.65,2,9,8,10,False,0,0,6,10,0.8333333333333334,0.5
PMC11647125,0.2857142857142857,0.7142857142857143,0.4285714285714286,2,5,7,7,False,0,0,6,10,1.0,0.7
PMC11647126,0.4166666666666667,0.7,0.28333333333333327,5,7,12,10,False,0,0,7,8,0.8571428571428571,1.0
PMC11647459,0.75,0.8888888888888888,0.13888888888888884,6,8,8,9,False,0,0,7,10,1.0,0.9
PMC11647657,0.6,0.8571428571428571,0.2571428571428571,3,6,5,7,False,0,0,8,10,1.0,0.9
PMC11647658,0.16666666666666666,1.0,0.8333333333333334,1,6,6,6,False,0,0,7,10,1.0,0.7
PMC11648018,0.25,0.625,0.375,2,5,8,8,False,0,0,7,10,0.8571428571428571,0.8
PMC11648041,0.4444444444444444,0.6,0.15555555555555556,4,6,9,10,False,0,0,5,10,0.8,0.6
PMC11648268,0.8571428571428571,1.0,0.1428571428571429,6,7,7,7,True,6,1,5,10,0.4,0.9
PMC11648744,0.5714285714285714,1.0,0.4285714285714286,4,7,7,7,False,0,0,6,10,1.0,0.9
PMC11648763,0.5,0.8,0.30000000000000004,5,8,10,10,True,5,5,8,10,1.0,0.6
PMC11648800,0.8333333333333334,1.0,0.16666666666666663,5,6,6,6,False,0,0,7,10,1.0,0.8
